x,y,u,v,p
0.54,0.92,0.540561,0.00420408,-0.0759396
0.55,0.92,0.545499,0.00191836,-0.0763056
0.56,0.92,0.550044,-0.000397712,-0.0764898
0.57,0.92,0.554179,-0.00274567,-0.0764724
0.58,0.92,0.557888,-0.00512702,-0.0762331
0.59,0.92,0.561151,-0.00754323,-0.0757506
0.6,0.92,0.563948,-0.00999583,-0.0750032
0.61,0.92,0.566258,-0.0124865,-0.0739682
0.62,0.92,0.568057,-0.015017,-0.072622
0.63,0.92,0.569321,-0.0175895,-0.0709407
0.64,0.92,0.570022,-0.0202065,-0.0688992
0.65,0.92,0.570134,-0.022871,-0.0664719
0.66,0.92,0.569625,-0.0255868,-0.0636324
0.67,0.92,0.568463,-0.0283586,-0.0603536
0.68,0.92,0.566614,-0.0311922,-0.0566077
0.69,0.92,0.564039,-0.034095,-0.0523662
0.7,0.92,0.560699,-0.0370762,-0.0475999
0.71,0.92,0.556549,-0.0401476,-0.0422787
0.72,0.92,0.551542,-0.0433238,-0.0363721
0.73,0.92,0.545628,-0.0466234,-0.0298485
0.74,0.92,0.538748,-0.0500696,-0.0226757
0.75,0.92,0.53084,-0.0536917,-0.0148205
0.76,0.92,0.521837,-0.0575265,-0.00624878
0.77,0.92,0.511661,-0.0616202,0.00307483
0.78,0.92,0.500227,-0.0660308,0.0131868
0.79,0.92,0.487439,-0.0708308,0.024125
0.8,0.92,0.473192,-0.0761108,0.035929
0.81,0.92,0.457365,-0.0819837,0.0486397
0.82,0.92,0.439826,-0.0885893,0.0622998
0.83,0.92,0.420429,-0.0960989,0.0769534
0.84,0.92,0.399017,-0.10472,0.092645
0.85,0.92,0.375427,-0.114699,0.109418
0.86,0.92,0.349502,-0.12632,0.127314
0.87,0.92,0.321105,-0.139894,0.146364
0.88,0.92,0.290154,-0.155737,0.166585
0.89,0.92,0.256668,-0.174115,0.187967
0.9,0.92,0.220832,-0.195163,0.210454
0.91,0.92,0.183099,-0.218727,0.233922
0.92,0.92,0.144296,-0.24414,0.25814
0.93,0.92,0.105746,-0.269892,0.282735
0.94,0.92,0.0693444,-0.2932,0.307143
0.95,0.92,0.0375135,-0.309544,0.330565
0.96,0.92,0.0129086,-0.312287,0.35194
0.97,0.92,-0.00224222,-0.292647,0.369968
0.98,0.92,-0.00723783,-0.240381,0.383084
0.99,0.92,-0.00477631,-0.145494,0.388361
1,0.92,0,0,0.388361
0,0.93,0,0,-0.202393
0.01,0.93,-0.0107385,0.0951421,-0.202393
0.02,0.93,-0.0226354,0.155948,-0.204377
0.03,0.93,-0.0328044,0.189654,-0.196388
0.04,0.93,-0.0367888,0.204226,-0.184872
0.05,0.93,-0.0342883,0.206377,-0.171741
0.06,0.93,-0.0260761,0.201053,-0.158256
0.07,0.93,-0.0133194,0.191607,-0.145225
0.08,0.93,0.00278894,0.180195,-0.133064
0.09,0.93,0.02121,0.168147,-0.121962
0.1,0.93,0.0411067,0.156242,-0.111972
0.11,0.93,0.0618363,0.144908,-0.103069
0.12,0.93,0.0829226,0.134358,-0.0951887
0.13,0.93,0.104023,0.124669,-0.0882482
0.14,0.93,0.124897,0.115843,-0.0821607
0.15,0.93,0.145383,0.107839,-0.076841
0.16,0.93,0.165375,0.100596,-0.0722102
0.17,0.93,0.184809,0.0940413,-0.0681965
0.18,0.93,0.20365,0.0881037,-0.0647356
0.19,0.93,0.221884,0.0827135,-0.0617709
0.2,0.93,0.239513,0.0778064,-0.0592521
0.21,0.93,0.256545,0.0733237,-0.0571354
0.22,0.93,0.272999,0.069213,-0.0553819
0.23,0.93,0.288893,0.0654276,-0.0539574
0.24,0.93,0.304251,0.0619264,-0.0528317
0.25,0.93,0.319096,0.0586732,-0.051978
0.26,0.93,0.333451,0.055636,-0.0513724
0.27,0.93,0.347338,0.052787,-0.0509931
0.28,0.93,0.36078,0.0501018,-0.0508208
0.29,0.93,0.373797,0.0475588,-0.0508378
0.3,0.93,0.386409,0.0451391,-0.0510276
0.31,0.93,0.398632,0.0428261,-0.0513752
0.32,0.93,0.410483,0.0406051,-0.0518666
0.33,0.93,0.421977,0.0384633,-0.0524883
0.34,0.93,0.433127,0.0363892,-0.0532278
0.35,0.93,0.443944,0.0343726,-0.0540729
0.36,0.93,0.454438,0.0324046,-0.0550119
0.37,0.93,0.464619,0.030477,-0.0560331
0.38,0.93,0.474494,0.0285829,-0.0571253
0.39,0.93,0.484068,0.0267156,-0.0582772
0.4,0.93,0.493346,0.0248697,-0.0594774
0.41,0.93,0.502332,0.02304,-0.0607145
0.42,0.93,0.511028,0.0212219,-0.061977
0.43,0.93,0.519436,0.0194115,-0.0632532
0.44,0.93,0.527554,0.0176051,-0.0645308
0.45,0.93,0.535381,0.0157994,-0.0657975
0.46,0.93,0.542916,0.0139918,-0.0670406
0.47,0.93,0.550153,0.0121796,-0.0682466
0.48,0.93,0.55709,0.0103607,-0.0694019
0.49,0.93,0.563719,0.00853324,-0.0704923
0.5,0.93,0.570035,0.00669557,-0.0715029
0.51,0.93,0.576028,0.00484634,-0.0724183
0.52,0.93,0.581689,0.00298439,-0.0732224
0.53,0.93,0.587009,0.00110881,-0.0738985
0.54,0.93,0.591976,-0.00078114,-0.0744292
0.55,0.93,0.596577,-0.00268601,-0.0747965
0.56,0.93,0.600798,-0.00460622,-0.0749814
0.57,0.93,0.604625,-0.00654207,-0.0749644
0.58,0.93,0.608041,-0.00849374,-0.0747251
0.59,0.93,0.611029,-0.0104614,-0.0742425
0.6,0.93,0.61357,-0.0124451,-0.0734945
0.61,0.93,0.615643,-0.0144452,-0.0724586
0.62,0.93,0.617227,-0.0164619,-0.0711111
0.63,0.93,0.618299,-0.0184956,-0.0694278
0.64,0.93,0.618835,-0.0205471,-0.0673836
0.65,0.93,0.618806,-0.0226176,-0.0649526
0.66,0.93,0.618185,-0.0247088,-0.062108
0.67,0.93,0.616942,-0.0268232,-0.0588222
0.68,0.93,0.615042,-0.028964,-0.0550669
0.69,0.93,0.612452,-0.0311359,-0.0508127
0.7,0.93,0.609131,-0.033345,-0.0460296
0.71,0.93,0.605039,-0.0355995,-0.0406864
0.72,0.93,0.600131,-0.03791,-0.0347509
0.73,0.93,0.594355,-0.0402903,-0.0281899
0.74,0.93,0.587658,-0.0427583,-0.020969
0.75,0.93,0.579979,-0.045337,-0.0130521
0.76,0.93,0.57125,-0.0480555,-0.00440177
0.77,0.93,0.561394,-0.0509516,0.00502148
0.78,0.93,0.550327,-0.0540729,0.0152594
0.79,0.93,0.53795,-0.0574802,0.0263563
0.8,0.93,0.524154,-0.0612508,0.0383598
0.81,0.93,0.508811,-0.0654824,0.0513212
0.82,0.93,0.491778,-0.0702985,0.065296
0.83,0.93,0.472891,-0.075854,0.0803445
0.84,0.93,0.451966,-0.0823419,0.0965325
0.85,0.93,0.428797,-0.0899994,0.11393
0.86,0.93,0.403166,-0.0991127,0.132613
0.87,0.93,0.374852,-0.110017,0.152657
0.88,0.93,0.343651,-0.123086,0.174136
0.89,0.93,0.309419,-0.138706,0.197109
0.9,0.93,0.272132,-0.157207,0.221608
0.91,0.93,0.231988,-0.178754,0.247609
0.92,0.93,0.18954,-0.203131,0.274993
0.93,0.93,0.145873,-0.22942,0.303491
0.94,0.93,0.102781,-0.255508,0.332614
0.95,0.93,0.0628824,-0.277434,0.36156
0.96,0.93,0.0295129,-0.288679,0.389144
0.97,0.93,0.00615668,-0.279604,0.413714
0.98,0.93,-0.00490241,-0.237635,0.43298
0.99,0.93,-0.00465433,-0.148948,0.443979
1,0.93,0,0,0.443979
0,0.94,0,0,-0.24078
0.01,0.94,-0.0123911,0.106858,-0.24078
0.02,0.94,-0.0240373,0.166954,-0.236616
0.03,0.94,-0.0299579,0.19474,-0.22188
0.04,0.94,-0.0270517,0.202059,-0.203925
0.05,0.94,-0.016356,0.197579,-0.18529
0.06,0.94,0.000289095,0.186988,-0.167409
0.07,0.94,0.0210289,0.173725,-0.150991
0.08,0.94,0.0443119,0.159765,-0.136289
0.09,0.94,0.0689581,0.146179,-0.123319
0.1,0.94,0.0941207,0.133495,-0.111981
0.11,0.94,0.119218,0.121931,-0.102121
0.12,0.94,0.143868,0.11153,-0.0935738
0.13,0.94,0.167832,0.102246,-0.0861812
0.14,0.94,0.190971,0.0939891,-0.0797974
0.15,0.94,0.213215,0.0866529,-0.0742944
0.16,0.94,0.23454,0.0801289,-0.069561
0.17,0.94,0.254953,0.0743144,-0.065502
0.18,0.94,0.27448,0.0691157,-0.0620359
0.19,0.94,0.293157,0.0644494,-0.0590933
0.2,0.94,0.311025,0.0602423,-0.0566152
0.21,0.94,0.328132,0.0564305,-0.0545508
0.22,0.94,0.344521,0.0529591,-0.0528567
0.23,0.94,0.360238,0.0497805,-0.0514952
0.24,0.94,0.375325,0.0468537,-0.0504338
0.25,0.94,0.389822,0.0441437,-0.0496438
0.26,0.94,0.403767,0.04162,-0.0491003
0.27,0.94,0.417192,0.0392567,-0.0487808
0.28,0.94,0.43013,0.0370311,-0.0486654
0.29,0.94,0.442609,0.0349239,-0.0487361
0.3,0.94,0.454655,0.0329181,-0.0489765
0.31,0.94,0.466291,0.0309993,-0.0493713
0.32,0.94,0.477539,0.0291546,-0.0499065
0.33,0.94,0.488416,0.027373,-0.050569
0.34,0.94,0.49894,0.025645,-0.0513462
0.35,0.94,0.509124,0.023962,-0.0522261
0.36,0.94,0.518983,0.0223167,-0.0531971
0.37,0.94,0.528525,0.0207026,-0.0542478
0.38,0.94,0.537762,0.0191141,-0.0553671
0.39,0.94,0.5467,0.0175464,-0.0565438
0.4,0.94,0.555345,0.0159949,-0.0577669
0.41,0.94,0.563704,0.0144561,-0.059025
0.42,0.94,0.571778,0.0129267,-0.0603069
0.43,0.94,0.57957,0.0114038,-0.0616009
0.44,0.94,0.587081,0.00988506,-0.062895
0.45,0.94,0.59431,0.00836847,-0.0641772
0.46,0.94,0.601257,0.00685235,-0.0654346
0.47,0.94,0.607919,0.00533535,-0.0666542
0.48,0.94,0.614291,0.00381642,-0.0678225
0.49,0.94,0.620369,0.00229479,-0.0689253
0.5,0.94,0.626147,0.00076994,-0.0699481
0.51,0.94,0.631618,-0.000758381,-0.0708755
0.52,0.94,0.636774,-0.0022902,-0.0716916
0.53,0.94,0.641606,-0.00382534,-0.0723799
0.54,0.94,0.646103,-0.00536338,-0.0729232
0.55,0.94,0.650254,-0.00690377,-0.0733034
0.56,0.94,0.654046,-0.00844573,-0.0735019
0.57,0.94,0.657466,-0.00998837,-0.0734993
0.58,0.94,0.660499,-0.0115307,-0.0732751
0.59,0.94,0.663129,-0.0130715,-0.0728086
0.6,0.94,0.665339,-0.0146097,-0.0720777
0.61,0.94,0.66711,-0.0161441,-0.0710598
0.62,0.94,0.668423,-0.0176734,-0.0697315
0.63,0.94,0.669255,-0.0191966,-0.0680684
0.64,0.94,0.669585,-0.0207129,-0.0660454
0.65,0.94,0.669388,-0.0222216,-0.0636362
0.66,0.94,0.668637,-0.0237223,-0.0608141
0.67,0.94,0.667304,-0.0252155,-0.0575511
0.68,0.94,0.665359,-0.026702,-0.0538184
0.69,0.94,0.662768,-0.0281839,-0.0495862
0.7,0.94,0.659496,-0.029664,-0.0448236
0.71,0.94,0.655504,-0.0311472,-0.0394986
0.72,0.94,0.650749,-0.0326399,-0.0335778
0.73,0.94,0.645185,-0.0341513,-0.0270266
0.74,0.94,0.63876,-0.0356937,-0.0198087
0.75,0.94,0.631415,-0.0372834,-0.0118858
0.76,0.94,0.623086,-0.0389421,-0.00321755
0.77,0.94,0.613699,-0.040698,0.00623909
0.78,0.94,0.60317,-0.0425877,0.0165304
0.79,0.94,0.591404,-0.0446589,0.0277064
0.8,0.94,0.57829,-0.046973,0.0398219
0.81,0.94,0.563699,-0.0496096,0.0529375
0.82,0.94,0.547482,-0.0526707,0.0671206
0.83,0.94,0.529463,-0.0562874,0.0824472
0.84,0.94,0.50944,-0.0606269,0.0990032
0.85,0.94,0.487178,-0.0659013,0.116886
0.86,0.94,0.462409,-0.0723763,0.136206
0.87,0.94,0.434838,-0.080379,0.157088
0.88,0.94,0.404148,-0.0903013,0.179668
0.89,0.94,0.370034,-0.102592,0.20409
0.9,0.94,0.332246,-0.117724,0.230494
0.91,0.94,0.290677,-0.136121,0.258998
0.92,0.94,0.245505,-0.158003,0.289654
0.93,0.94,0.197394,-0.183099,0.32239
0.94,0.94,0.147774,-0.210165,0.356914
0.95,0.94,0.099136,-0.236219,0.392566
0.96,0.94,0.0552349,-0.255491,0.428198
0.97,0.94,0.0208432,-0.258167,0.461869
0.98,0.94,0.000379759,-0.229577,0.490351
0.99,0.94,-0.0035422,-0.151169,0.511605
1,0.94,0,0,0.511605
0,0.95,0,0,-0.29509
0.01,0.95,-0.0126609,0.119241,-0.29509
0.02,0.95,-0.0214013,0.17423,-0.277393
0.03,0.95,-0.0181172,0.192419,-0.251621
0.04,0.95,-0.00364407,0.19055,-0.224316
0.05,0.95,0.0189169,0.178984,-0.198391
0.06,0.95,0.0464996,0.163638,-0.175167
0.07,0.95,0.076674,0.147571,-0.154936
0.08,0.95,0.107754,0.132264,-0.137579
0.09,0.95,0.138644,0.118343,-0.122802
0.1,0.95,0.168679,0.105989,-0.110261
0.11,0.95,0.197486,0.09517,-0.0996238
0.12,0.95,0.224883,0.0857537,-0.0905973
0.13,0.95,0.250811,0.0775758,-0.0829294
0.14,0.95,0.275283,0.0704691,-0.0764096
0.15,0.95,0.298355,0.064278,-0.070864
0.16,0.95,0.320108,0.0588643,-0.0661498
0.17,0.95,0.340629,0.054108,-0.0621493
0.18,0.95,0.360012,0.0499068,-0.0587661
0.19,0.95,0.378346,0.046174,-0.0559201
0.2,0.95,0.395716,0.0428365,-0.0535451
0.21,0.95,0.412202,0.0398327,-0.0515856
0.22,0.95,0.427876,0.037111,-0.0499948
0.23,0.95,0.442805,0.0346278,-0.0487333
0.24,0.95,0.457048,0.0323466,-0.0477672
0.25,0.95,0.470659,0.0302362,-0.0470671
0.26,0.95,0.483686,0.0282707,-0.0466077
0.27,0.95,0.496172,0.0264279,-0.0463666
0.28,0.95,0.508157,0.0246889,-0.0463239
0.29,0.95,0.519674,0.0230378,-0.0464618
0.3,0.95,0.530754,0.0214608,-0.0467642
0.31,0.95,0.541424,0.0199464,-0.0472162
0.32,0.95,0.551709,0.0184845,-0.047804
0.33,0.95,0.561629,0.0170666,-0.048515
0.34,0.95,0.571202,0.0156853,-0.0493367
0.35,0.95,0.580446,0.0143344,-0.0502577
0.36,0.95,0.589374,0.0130084,-0.0512666
0.37,0.95,0.597999,0.0117027,-0.0523523
0.38,0.95,0.606331,0.0104134,-0.053504
0.39,0.95,0.614377,0.00913727,-0.0547109
0.4,0.95,0.622147,0.00787139,-0.0559621
0.41,0.95,0.629644,0.00661347,-0.0572466
0.42,0.95,0.636874,0.00536162,-0.0585534
0.43,0.95,0.643838,0.00411434,-0.0598711
0.44,0.95,0.65054,0.00287047,-0.061188
0.45,0.95,0.656978,0.00162919,-0.062492
0.46,0.95,0.663153,0.000390008,-0.0637709
0.47,0.95,0.669062,-0.000847317,-0.0650117
0.48,0.95,0.674703,-0.00208273,-0.0662012
0.49,0.95,0.680071,-0.00331592,-0.0673254
0.5,0.95,0.685162,-0.00454633,-0.0683699
0.51,0.95,0.68997,-0.00577316,-0.0693197
0.52,0.95,0.694486,-0.00699539,-0.070159
0.53,0.95,0.698704,-0.00821177,-0.0708717
0.54,0.95,0.702615,-0.00942087,-0.0714405
0.55,0.95,0.706207,-0.010621,-0.0718478
0.56,0.95,0.709471,-0.0118104,-0.0720751
0.57,0.95,0.712394,-0.012987,-0.0721031
0.58,0.95,0.714962,-0.0141487,-0.0719117
0.59,0.95,0.717163,-0.0152931,-0.0714801
0.6,0.95,0.718979,-0.016418,-0.0707866
0.61,0.95,0.720395,-0.0175207,-0.0698086
0.62,0.95,0.721394,-0.0185989,-0.0685228
0.63,0.95,0.721954,-0.01965,-0.066905
0.64,0.95,0.722058,-0.0206716,-0.0649299
0.65,0.95,0.721681,-0.0216614,-0.0625715
0.66,0.95,0.720802,-0.0226172,-0.0598027
0.67,0.95,0.719394,-0.0235375,-0.0565956
0.68,0.95,0.717429,-0.0244208,-0.0529212
0.69,0.95,0.714879,-0.0252666,-0.0487492
0.7,0.95,0.71171,-0.026075,-0.0440483
0.71,0.95,0.707888,-0.0268473,-0.038786
0.72,0.95,0.703373,-0.0275861,-0.032928
0.73,0.95,0.698124,-0.0282961,-0.0264387
0.74,0.95,0.692091,-0.028984,-0.0192805
0.75,0.95,0.685222,-0.0296598,-0.0114134
0.76,0.95,0.677456,-0.0303371,-0.00279493
0.77,0.95,0.668725,-0.0310349,0.00662073
0.78,0.95,0.658949,-0.0317785,0.0168833
0.79,0.95,0.648038,-0.0326014,0.0280473
0.8,0.95,0.635885,-0.0335483,0.0401733
0.81,0.95,0.622364,-0.0346781,0.0533295
0.82,0.95,0.607327,-0.0360681,0.0675932
0.83,0.95,0.590598,-0.0378198,0.0830538
0.84,0.95,0.571966,-0.040066,0.0998149
0.85,0.95,0.551179,-0.0429797,0.117998
0.86,0.95,0.52794,-0.0467851,0.137749
0.87,0.95,0.501899,-0.0517701,0.159236
0.88,0.95,0.472651,-0.0582986,0.182662
0.89,0.95,0.439748,-0.0668197,0.208262
0.9,0.95,0.402724,-0.0778659,0.236305
0.91,0.95,0.361153,-0.0920242,0.267081
0.92,0.95,0.314761,-0.109851,0.300882
0.93,0.95,0.263628,-0.13168,0.337941
0.94,0.95,0.208505,-0.157223,0.378341
0.95,0.95,0.151268,-0.184839,0.421816
0.96,0.95,0.0955062,-0.210292,0.467598
0.97,0.95,0.0468533,-0.224776,0.513769
0.98,0.95,0.0120394,-0.212629,0.556094
0.99,0.95,0.000355175,-0.15042,0.596035
1,0.95,0,0,0.596035
0,0.96,0,0,-0.374274
0.01,0.96,-0.00758066,0.129369,-0.374274
0.02,0.96,-0.00756167,0.171788,-0.32893
0.03,0.96,0.0130501,0.176447,-0.285484
0.04,0.96,0.0450972,0.164698,-0.244931
0.05,0.96,0.0831187,0.147208,-0.209688
0.06,0.96,0.123249,0.129086,-0.180316
0.07,0.96,0.163034,0.112372,-0.156104
0.08,0.96,0.201164,0.0977249,-0.136238
0.09,0.96,0.237012,0.0852007,-0.119934
0.1,0.96,0.270357,0.0746107,-0.106509
0.11,0.96,0.301204,0.0656902,-0.0954041
0.12,0.96,0.329678,0.0581724,-0.0861754
0.13,0.96,0.355957,0.0518167,-0.0784717
0.14,0.96,0.38024,0.046417,-0.0720178
0.15,0.96,0.402723,0.0418017,-0.0665977
0.16,0.96,0.423593,0.0378297,-0.0620411
0.17,0.96,0.443019,0.0343854,-0.058213
0.18,0.96,0.461155,0.031375,-0.0550058
0.19,0.96,0.478134,0.0287217,-0.0523327
0.2,0.96,0.494078,0.026363,-0.0501234
0.21,0.96,0.509092,0.0242476,-0.0483203
0.22,0.96,0.523267,0.0223337,-0.0468756
0.23,0.96,0.536685,0.0205864,-0.0457495
0.24,0.96,0.549417,0.0189774,-0.0449081
0.25,0.96,0.561523,0.0174828,-0.0443229
0.26,0.96,0.57306,0.0160831,-0.0439688
0.27,0.96,0.584074,0.0147619,-0.0438243
0.28,0.96,0.594607,0.0135054,-0.0438701
0.29,0.96,0.604696,0.0123022,-0.0440893
0.3,0.96,0.614374,0.0111427,-0.0444662
0.31,0.96,0.623668,0.0100188,-0.0449867
0.32,0.96,0.632603,0.0089239,-0.0456378
0.33,0.96,0.641201,0.00785223,-0.0464072
0.34,0.96,0.64948,0.00679911,-0.0472831
0.35,0.96,0.657458,0.0057606,-0.0482545
0.36,0.96,0.665148,0.00473348,-0.0493104
0.37,0.96,0.672563,0.0037151,-0.0504403
0.38,0.96,0.679712,0.00270333,-0.0516338
0.39,0.96,0.686604,0.00169653,-0.0528803
0.4,0.96,0.693247,0.000693443,-0.0541693
0.41,0.96,0.699646,-0.000306807,-0.0554903
0.42,0.96,0.705805,-0.00130475,-0.0568324
0.43,0.96,0.711728,-0.00230063,-0.0581846
0.44,0.96,0.717416,-0.00329435,-0.0595355
0.45,0.96,0.722869,-0.00428559,-0.0608734
0.46,0.96,0.728089,-0.00527375,-0.0621862
0.47,0.96,0.733073,-0.00625796,-0.0634612
0.48,0.96,0.737819,-0.00723715,-0.0646854
0.49,0.96,0.742324,-0.00820998,-0.0658451
0.5,0.96,0.746584,-0.0091749,-0.0669263
0.51,0.96,0.750593,-0.0101301,-0.0679141
0.52,0.96,0.754346,-0.0110737,-0.068793
0.53,0.96,0.757835,-0.0120034,-0.0695471
0.54,0.96,0.761054,-0.0129167,-0.0701594
0.55,0.96,0.763993,-0.0138112,-0.0706124
0.56,0.96,0.766642,-0.0146839,-0.070888
0.57,0.96,0.768993,-0.0155319,-0.0709669
0.58,0.96,0.771032,-0.016352,-0.0708295
0.59,0.96,0.772748,-0.0171408,-0.0704549
0.6,0.96,0.774127,-0.0178949,-0.0698219
0.61,0.96,0.775156,-0.0186106,-0.0689078
0.62,0.96,0.775819,-0.0192843,-0.0676897
0.63,0.96,0.7761,-0.0199121,-0.0661432
0.64,0.96,0.775981,-0.0204902,-0.0642434
0.65,0.96,0.775442,-0.0210148,-0.0619643
0.66,0.96,0.774464,-0.0214822,-0.0592789
0.67,0.96,0.773025,-0.0218888,-0.0561591
0.68,0.96,0.7711,-0.0222312,-0.0525758
0.69,0.96,0.768664,-0.0225064,-0.0484988
0.7,0.96,0.765689,-0.022712,-0.0438964
0.71,0.96,0.762144,-0.0228461,-0.0387358
0.72,0.96,0.757994,-0.0229076,-0.0329823
0.73,0.96,0.753203,-0.0228969,-0.0265996
0.74,0.96,0.747728,-0.0228155,-0.0195493
0.75,0.96,0.741522,-0.0226673,-0.0117904
0.76,0.96,0.734531,-0.0224585,-0.00327904
0.77,0.96,0.726694,-0.0221987,0.00603231
0.78,0.96,0.717939,-0.0219021,0.0161956
0.79,0.96,0.708183,-0.0215884,0.0272684
0.8,0.96,0.697329,-0.0212853,0.0393152
0.81,0.96,0.685261,-0.0210301,0.0524093
0.82,0.96,0.671839,-0.0208739,0.0666351
0.83,0.96,0.656895,-0.0208855,0.0820915
0.84,0.96,0.640225,-0.0211574,0.0988957
0.85,0.96,0.621579,-0.0218139,0.117189
0.86,0.96,0.600651,-0.0230213,0.137142
0.87,0.96,0.577067,-0.0250012,0.158966
0.88,0.96,0.550371,-0.0280474,0.182922
0.89,0.96,0.520019,-0.0325442,0.209331
0.9,0.96,0.485373,-0.0389862,0.238595
0.91,0.96,0.44572,-0.0479883,0.271199
0.92,0.96,0.400336,-0.0602724,0.307723
0.93,0.96,0.348618,-0.0765875,0.34882
0.94,0.96,0.290365,-0.0974853,0.395159
0.95,0.96,0.226259,-0.122788,0.447229
0.96,0.96,0.158772,-0.15048,0.505261
0.97,0.96,0.0931863,-0.174367,0.568108
0.98,0.96,0.0374784,-0.180358,0.630693
0.99,0.96,0.0117428,-0.142395,0.703819
1,0.96,0,0,0.703819
0,0.97,0,0,-0.482151
0.01,0.97,0.0143476,0.133164,-0.482151
0.02,0.97,0.0348327,0.151642,-0.384083
0.03,0.97,0.0841474,0.139881,-0.316264
0.04,0.97,0.139097,0.120467,-0.259693
0.05,0.97,0.193626,0.100876,-0.214309
0.06,0.97,0.244862,0.0838354,-0.179157
0.07,0.97,0.291509,0.0697763,-0.15174
0.08,0.97,0.333406,0.0584037,-0.130213
0.09,0.97,0.37084,0.0492594,-0.113168
0.1,0.97,0.404264,0.0418974,-0.0995337
0.11,0.97,0.43417,0.0359395,-0.0885181
0.12,0.97,0.461026,0.031082,-0.0795373
0.13,0.97,0.48525,0.0270869,-0.0721579
0.14,0.97,0.507206,0.0237692,-0.0660565
0.15,0.97,0.527206,0.0209858,-0.0609893
0.16,0.97,0.545513,0.018625,-0.0567709
0.17,0.97,0.562351,0.0166,-0.0532587
0.18,0.97,0.577908,0.0148425,-0.0503417
0.19,0.97,0.592344,0.0132986,-0.0479325
0.2,0.97,0.605794,0.0119256,-0.0459614
0.21,0.97,0.618374,0.0106893,-0.0443721
0.22,0.97,0.63018,0.00956239,-0.0431189
0.23,0.97,0.641296,0.0085227,-0.0421638
0.24,0.97,0.651795,0.00755238,-0.041475
0.25,0.97,0.661737,0.00663691,-0.0410256
0.26,0.97,0.671176,0.00576447,-0.0407925
0.27,0.97,0.680157,0.00492543,-0.0407557
0.28,0.97,0.68872,0.00411191,-0.0408975
0.29,0.97,0.6969,0.00331752,-0.0412019
0.3,0.97,0.704727,0.00253702,-0.0416549
0.31,0.97,0.712225,0.0017662,-0.0422432
0.32,0.97,0.719419,0.00100167,-0.0429548
0.33,0.97,0.726328,0.000240722,-0.0437783
0.34,0.97,0.732968,-0.000518739,-0.0447027
0.35,0.97,0.739354,-0.00127831,-0.0457177
0.36,0.97,0.745499,-0.00203913,-0.0468131
0.37,0.97,0.751414,-0.00280197,-0.047979
0.38,0.97,0.757108,-0.00356724,-0.0492054
0.39,0.97,0.762587,-0.00433506,-0.0504824
0.4,0.97,0.76786,-0.00510525,-0.0518001
0.41,0.97,0.772929,-0.00587738,-0.0531484
0.42,0.97,0.7778,-0.00665077,-0.0545168
0.43,0.97,0.782475,-0.00742451,-0.0558949
0.44,0.97,0.786956,-0.00819747,-0.0572716
0.45,0.97,0.791243,-0.0089683,-0.0586358
0.46,0.97,0.795336,-0.00973546,-0.0599758
0.47,0.97,0.799234,-0.0104972,-0.0612793
0.48,0.97,0.802936,-0.0112515,-0.0625337
0.49,0.97,0.806439,-0.0119962,-0.063726
0.5,0.97,0.80974,-0.012729,-0.0648423
0.51,0.97,0.812833,-0.0134473,-0.0658683
0.52,0.97,0.815716,-0.0141482,-0.066789
0.53,0.97,0.818381,-0.0148289,-0.0675887
0.54,0.97,0.820822,-0.0154861,-0.0682512
0.55,0.97,0.823034,-0.0161165,-0.0687594
0.56,0.97,0.825007,-0.0167164,-0.0690954
0.57,0.97,0.826734,-0.0172821,-0.0692408
0.58,0.97,0.828204,-0.0178096,-0.0691761
0.59,0.97,0.82941,-0.0182947,-0.0688811
0.6,0.97,0.830338,-0.0187331,-0.0683349
0.61,0.97,0.830978,-0.0191202,-0.0675156
0.62,0.97,0.831318,-0.0194515,-0.0664005
0.63,0.97,0.831344,-0.019722,-0.0649658
0.64,0.97,0.831042,-0.0199269,-0.0631871
0.65,0.97,0.830396,-0.0200611,-0.0610389
0.66,0.97,0.82939,-0.0201195,-0.0584944
0.67,0.97,0.828005,-0.0200971,-0.0555263
0.68,0.97,0.826223,-0.0199888,-0.0521058
0.69,0.97,0.824022,-0.0197897,-0.0482031
0.7,0.97,0.821379,-0.0194949,-0.0437868
0.71,0.97,0.818269,-0.0191,-0.0388245
0.72,0.97,0.814663,-0.0186008,-0.0332819
0.73,0.97,0.810531,-0.0179937,-0.0271228
0.74,0.97,0.805838,-0.0172761,-0.020309
0.75,0.97,0.800544,-0.0164462,-0.0127998
0.76,0.97,0.794604,-0.0155035,-0.00455116
0.77,0.97,0.787966,-0.0144495,0.0044845
0.78,0.97,0.780571,-0.013288,0.0143595
0.79,0.97,0.772347,-0.0120264,0.0251318
0.8,0.97,0.763212,-0.0106759,0.036867
0.81,0.97,0.753064,-0.00925412,0.0496398
0.82,0.97,0.741782,-0.0077864,0.0635371
0.83,0.97,0.729218,-0.00630904,0.0786612
0.84,0.97,0.715189,-0.00487326,0.0951353
0.85,0.97,0.699467,-0.00355076,0.11311
0.86,0.97,0.681768,-0.00244153,0.13277
0.87,0.97,0.66173,-0.00168458,0.154351
0.88,0.97,0.638901,-0.00147275,0.178152
0.89,0.97,0.612707,-0.00207268,0.204559
0.9,0.97,0.582426,-0.00385104,0.234076
0.91,0.97,0.547168,-0.00730676,0.267361
0.92,0.97,0.505859,-0.0131052,0.305276
